location,created_at,screen_name,description,user_id,tweets_per_user,sarcasm,disease,timezone,text,posted_by,query,coordinate,tweet_id,talk_about
"Vancouver, Canada",2016-04-14 18:50:11,LGTmedical,"We reduce #GlobalHealth inequities through the development of accurate, accessible, and affordable #mHealth devices - for everyone, everywhere. #digitalhealth",753959328.0,1.0,,Asthma,Pacific Time (US & Canada),This is such a great project for children with #asthma in Alberta. https://t.co/LBIPwW6Y2l,organization,asthma,None,7.206856002994872e+17,
,2016-04-14 19:21:43,FYI_Asthma,BounceFYI searches the internet every 30 minutes for news about Asthma so you can stay informed.,633971587.0,11.0,,Asthma,None,There was a problem with Google: The data that came back for Google was goobered up: XML_ERR_NAME_REQUIRED at l...,organization,asthma,None,7.20693535528235e+17,
,2016-04-14 19:28:49,DPrescriptio,"Nurses, doctors, social workers, clinics, hospitals, learn how you can help your patients save on their prescription medication.",334438369.0,61.0,,Asthma,Central Time (US & Canada),#asthma Your weight and vices can affect your asthma risk: A recent study analysed data... https://t.co/QGzIplos5b https://t.co/y4mIG8AJvb,organization,asthma,None,7.206953238032548e+17,
Central Virginia,2016-04-14 23:15:24,ChildrensRVA,"News, knowledge and healthy fun from Children's Hospital of Richmond at VCU, Central Virginia's full-service children's hospital.",151908676.0,2.0,,Asthma,Eastern Time (US & Canada),Marvelous asked The Bus @JeromeBettis36 how athletes manage #asthma 1)know/avoid triggers 2)take your meds https://t.co/zWsTiSIAlw,organization,asthma,None,7.207523424007987e+17,
,2016-04-15 01:40:53,JBeard25,,386175831.0,1.0,,Asthma,Eastern Time (US & Canada),From Eczema to Asthma #SickJustGotReal  $25 Visa Gift Card Giveaway 5/5 https://t.co/9QIex9kBvO,organization,asthma,None,7.207889572236124e+17,
"Bakersfield, CA",2016-04-15 03:25:59,TerrySandoval23,I really want to make a positive difference in every Earthlings life that I meet.I have seen n learned a lot about life and just like to leave it POSITIVE ^_^,4804702632.0,1.0,,Asthma,None,Nearly 12% of Californians struggle with asthma. Learn how you can keep you and your family breathing easier: https://t.co/o8UaMvT7fW,organization,asthma,None,7.208154075111342e+17,
Texas,2016-04-15 11:58:24,ravishingrhia,"http://t.co/EnQP3RpuXe,Lupus,Pain,RA,Activist,Blogger Poet, 2 pub books Ramblings of A Seasoned Soul/Time Tattered Visions,Do NOTHING & Nothing Gets Done!",24344307.0,1.0,,Asthma,Central Time (US & Canada),Child struggling w/ asthma? Research studies testing study medication for kids with #asthma. #clinicaltrials https://t.co/2Gm7E5Itbz,organization,asthma,None,7.20944360410325e+17,
"Fresno, CA and Visalia, CA",2016-04-15 15:17:50,SJPest,"We have been serving the San Joaquin Valley since 1972, keeping families and businesses pest free!",2881282566.0,1.0,,Asthma,None,Is There A Connection Between Pests and Asthma in Children? https://t.co/PvaK6di1xS https://t.co/Zszkao6Fkn,organization,asthma,None,7.20994546864296e+17,
Venice Beach | Global,2016-04-15 17:14:20,doctorclaudia,Neuroscientist & Mind-Body Expert | Science Storyteller | TEDx | TEDed | Consulting in Health & Wellness,117220073.0,1.0,,Asthma,Pacific Time (US & Canada),Air #pollution exposure during pregnancy linked with asthma risk https://t.co/QLAi8c53ur,organization,asthma,None,7.210238659552174e+17,
"Locations in TX, LA & NM.",2016-04-15 23:22:39,BreatheAmerica1,"Allergy, Asthma, and Sinus Treatment Centers & Doctors. Feel good again.",3151847957.0,2.0,,Asthma,Pacific Time (US & Canada),Do you have #asthma? Be prepared and breathe a little easier. https://t.co/tQWWRdeuOj via @EverydayHealth,organization,asthma,None,7.211165563404984e+17,
Across the universe,2016-04-16 00:34:50,tuesday_rn,Wife & Mom of 4. Registered Nurse. Co-Author of Nurse's Notes Series with @carlo_rn. Entrepreneur. Pro-life. Living a good life.,105064350.0,1.0,,Asthma,Eastern Time (US & Canada),Practice Advisory: Antenatal Corticosteroid Administration in the Late Preterm Period - ACOG - https://t.co/hG0uw5mCvl via @acognews,organization,corticosteroid,None,7.21134722563326e+17,
,2016-04-16 04:18:03,myhlth,visit our website to record everything related health/ medicine. Your feed back and inputs are most important to us. Email at myhealth@bluesapiece.com.,2890448754.0,3.0,,Asthma,None,Asthma could be cured within 5 years after drug breakthrough via /r/Health https://t.co/VimJvkwr4m,organization,asthma,None,7.21190895400403e+17,
,2016-04-16 20:27:40,AsthmaRangers,"Meet https://t.co/iDy8sj7sJB Mascot A.R. PUGGY! https://t.co/iDy8sj7sJB is the fun, FREE online club for kids with asthma!",3907337594.0,3.0,,Asthma,,How to use a metered dose asthma inhaler -- open mouth technique. https://t.co/Aqvnaq7Yfx via @YouTube,organization,Inhaler,,7.214349092823327e+17,
London,2016-04-19 01:07:03,NoMoreAsthma,Natural Approach To Curing Asthma,2466687799.0,105.0,,Asthma,Kyiv,Treatment of acute #asthma symptoms is usually with an inhaled short-acting beta-2 agonist (such as salbutamol) and oral corticosteroids.,organization,Inhaled corticosteroids,None,7.222299955742925e+17,
,2016-04-19 11:21:06,asthma_papers,RSS feed for #asthma papers in #Pubmed. Create a feed of your own using instructions here:,2366030767.0,143.0,,Asthma,None,The discovery and development of omalizumab for the treatment of asthma. https://t.co/dhvEG3AWTE,organization,Omalizumab,None,7.223845263415788e+17,
Boston,2016-04-20 02:13:15,FasciitisCure,Learn about plantar fasciitis treatment options,3081174249.0,4.0,,Asthma,Bucharest,Corticosteroid injections are sometimes used for cases of #PlantarFasciitis refractory to more conservative measures.,organization,corticosteroid,None,7.22609041671893e+17,
"New Delhi, India",2016-04-20 12:58:00,man_biotech,"Director, SINGH BIOTECH LLP. VISION-EARTH, ENVIRONMENT & HUMANS",68462584.0,1.0,,Asthma,Hawaii,Propeller Health teams up with AMC Health for smart #inhalers in #chronic #obstructive #pulmonary #disease (#COPD).https://t.co/zFfqyMkmiw,organization,Inhaler,,7.227712983009935e+17,
,2016-04-20 19:01:33,HealthAlrts,"Bringing you #health alerts that directly affect you, your loved ones and everyone you know. #SocialGood is chicken soup for Humanity. Proud Member of #KESocial",415792158.0,1.0,,Asthma,Central Time (US & Canada),Theophylline Extended Release Tablets and Capsules (Updated -Discontinuation) https://t.co/ec7u38Szco #FDA,organization,Theophylline,None,7.22862789853782e+17,
"Indianapolis, Indiana",2016-04-20 19:01:34,INEmergencyPrep,"Bringing you Indiana/U.S. news and resources to keep you, your family and your business safe.  Are you ready?",2291621647.0,1.0,,Asthma,Eastern Time (US & Canada),[FDA Drug Shortages] Theophylline Extended Release Tablets and Capsules (Updated -Discontinuation) https://t.co/wvnORAcP7A,organization,Theophylline,None,7.228627907345367e+17,
"Potomac, Maryland",2016-04-22 06:26:03,RobertLGoodman,"Official Founder, CEO, Entrepreneur, Guru, Expert, Consultant, Devoted Husband, Dad, Published Author......    Please see http://t.co/M6rzat0eM2",24547594.0,9.0,,Asthma,Eastern Time (US & Canada),#Asthma 5 Step Emergency Plan For Childhood Asthma https://t.co/D3T4G6fADa #COPD,organization,asthma,None,7.233974351883387e+17,
"BTS Head Office, London",2016-04-22 07:00:46,BTSrespiratory,"The British Thoracic Society provides education, training and evidence-based standards and related QI tools to improve respiratory care across all settings",3074930241.0,5.0,,Asthma,Pacific Time (US & Canada),Launch of 5 simple steps for hospitals to reduce #asthma re-admissions https://t.co/nbwEYsgkMG #carebundle https://t.co/GLciP4vpyI,organization,asthma,None,7.234061718355354e+17,
Dubai,2016-04-22 08:25:11,Orangebox_ME,,3212424334.0,1.0,,Asthma,Muscat,#Factfriday Together asthma &amp; respiratory #allergies account for 27 lost work days per year to each affected employee. #Mobilegenerations,organization,asthma,None,7.234274150037996e+17,
,2016-04-22 09:20:19,BINGBINGBLOG,,3118545527.0,8.0,,Asthma,None,Dust Mite Droppings The Key Redient In New Asthma Pill ... : https://t.co/nxTHKdRtHz . https://t.co/5anFJ02tiy,organization,asthma,None,7.234412934188646e+17,
"Kuala Lumpur, Malaysia",2016-04-22 11:07:09,BFMradio,Virtual collective persona of the BFM team.  TEL: +603-7710 9000 (studio)  SMS: +6016-201 9000  http://t.co/uoyHKl08t8  http://t.co/cC6pL8qZ6V,29155120.0,1.0,,Asthma,Kuala Lumpur,"The Bigger Picture: Doctor in the House: Asthma, Over-diagnosed and Under-treated? https://t.co/8pQYz3Blfa",organization,asthma,None,7.234681791675392e+17,
,2016-04-22 13:45:08,EHNKidsHealth,"Tweeting the best in children's health news, as aggregated by @EnvirHealthNews. Much more in our free archives: http://t.co/wQ4RRxjOPu",1357500344.0,2.0,,Asthma,None,#DC has one of nations highest childhood #asthma rates: https://t.co/2gL2e1rpkz fm @washingtonpost #airpollution https://t.co/GYWI04OgHM,organization,asthma,None,7.235079335653007e+17,
"Bijnor,  Uttar Pradesh, India",2016-04-23 03:06:53,vipintukur,"Pediatric Generalist & Neonatologist settled in westen Uttar Pradesh, India, special interests include infectious diseases, vaccines, and public health issues.",86764977.0,1.0,,Asthma,None,Omalizumab pre-season treatment reduces Fall asthma exacerbations - The Journal of Pediatrics https://t.co/hNOSvb9pIQ,organization,Omalizumab,None,7.237097007562424e+17,
,2016-04-26 04:08:47,insurancehnews,Health news everyday,2963041053.0,63.0,,Asthma,Georgetown,Scotland first in the UK to recommend the use of Xolair (omalizumab) to treat chronic spontaneous urticaria https://t.co/DMtfVY8NTP,organization,Omalizumab,None,7.248124417004093e+17,
,2016-04-10 01:43:05,btsphif,,,6.0,,Asthma,,The chemical structure of crystal meth is almost identical to that of Vicks vapor inhaler. #BreakingBad,organization,Inhaler,,7.189775688384307e+17,
"San Mateo, CA",2016-04-11 14:32:21,biotech_sector,Track all of the latest Biotechnology News with Owler. View all companies in the Biotechnology Sector: https://t.co/5jq0SPAlx6,4853120260.0,9.0,,Asthma,,#Lupin to market Novartis' inhaler under Loftair brand name. Read more: https://t.co/JygrZFg2yD $LUPIN,organization,Inhaler,,7.195335518305075e+17,
"Oklahoma City, Oklahoma",2016-04-20 19:01:35,OKEmergencyPrep,"Bringing you Oklahoma/U.S. news and resources to keep you, your family and your business safe.  Are you ready?",2293411849.0,1.0,,Asthma,None,[FDA Drug Shortages] Theophylline Extended Release Tablets and Capsules (Updated -Discontinuation) https://t.co/9l3XC76JAt,organization,Theophylline,None,7.22862794643669e+17,
,2016-04-14 03:44:06,KaRmyRiyadie,,1196456623.0,1.0,,Asthma,None,How to Prevent Asthma Naturally You Can Do https://t.co/DRQT4OYeQK https://t.co/aU0PKcrpe8,organization,asthma,None,7.204575754357883e+17,
,2016-04-14 03:44:09,EniLoving,,1200004124.0,1.0,,Asthma,None,How to Prevent Asthma Naturally You Can Do https://t.co/XsqN2W4mUC https://t.co/IraLIAmW3U,organization,asthma,None,7.204575877083341e+17,
,2016-04-07 14:32:02,metaphorminute,"Uh, blame @tinysubversions for this one. (Actually one metaphor every two minutes. Twitter rate limits.)",575930104.0,8.0,,Asthma,,an inhaler is a jorum: arbitrable and tongue-obsessed,organization,Inhaler,,7.180839190784205e+17,
Saddi Dilli,2016-04-07 15:23:12,piyushjain,"A wannab author/poet/blogger/singer/actor/socio-political issues' junkie, who thinks dat Steve Jobs n Jim Morrison r his pseudo alter-egos. Day job Corp slave:(",15999548.0,3.0,,Asthma,New Delhi,"@RailMinIndia medical emergency, sir. my mum an asthmatic in train 12780 a1 coach no plug point for nebulizer, seat no. 44 sushma jain sos",organization,Nebulizer,None,7.180967974286172e+17,
"Ohio, USA",2016-04-07 20:44:24,kushmeyer,"Professional hotshot. I don't need to conform to your style of tweeting. My tweets are not my own, they are representative of the skeleton inside me.",2357715174.0,1.0,,Asthma,Eastern Time (US & Canada),Senior Woman Asthma With Inhaler Sticker Wall Decal,organization,Inhaler,,7.181776296569078e+17,
,2016-04-07 21:02:41,BaileyDerrick2,,1240746872.0,221.0,,Asthma,Kuwait,Is inner self name that high nebulizer indeed occur fda true-blue heretofore shade complete a purchase herself?: AfkDK,organization,Nebulizer,None,7.181822300366234e+17,
ENG/FRN,2016-04-08 01:19:04,Yuukibozu,"Yuuki  20  /  Poly/Aro/Ace  Cosplayer, designer, and gamer  Slytherin  Team Aqua  Tales of & Gravity Falls  icon credit: @leokumi",1595456372.0,1.0,,Asthma,Arizona,FRICK I FORGOT MY INHALER LMAO GUESS I'LL BE FAST WALKING FOREVER,organization,Inhaler,,7.182467499204444e+17,
Burkina Faso,2016-04-08 07:56:48,AhmadEissa,"I'm not a Doctor, just helping children to fuck cancer. I'm not a Motoring editor, just a car maniac. #Egyspeed #Arsenal #Dota2 #F1 #Florence",196768614.0,1.0,,Asthma,Cairo,FDA approves new insulin inhaler for diabetics  https://t.co/XAuX06ZArs,organization,Inhaler,,7.183468418851758e+17,
"Miami, FL",2016-04-08 14:37:34,BiancaRAW,,446768098.0,2.0,,Asthma,Central Time (US & Canada),Stahp it  y'all had Allison running for her inhaler last night  https://t.co/dbv8C1Hhzr,organization,Inhaler,,7.184477007279718e+17,
,2016-04-08 17:54:29,LambertsOswald,,1240747934.0,218.0,,Asthma,Adelaide,3 myths close about high nebulizer will in preference to osteopathic hospital second nature: kzCD,organization,Nebulizer,None,7.184972559262679e+17,
,2016-04-08 18:10:58,jamie_and_bikes,"Veteran of the Royal Navy, now a cycling Civil Servant who has strong views and strong legs.",3046372013.0,1.0,,Asthma,,@aslongasicycle terrible on Weds commute home - strong winds whipping up dust. Got a brown &amp; blue inhaler and brown really makes difference,organization,Inhaler,,7.185014045208781e+17,
"Sheffield, UK",2016-04-08 19:05:12,TheKarmacist,Drummer @kingcapisce. Pub Manager @hallamshirehaus #LCFC https://t.co/MsLmiBik9n,97044899.0,1.0,,Asthma,London,Pint of @MagicRockBrewCo Inhaler @SheffieldTap. Lovely beer but 6.70 for a 4.2%! Wow!,organization,Inhaler,,7.185150517375427e+17,
Vancouver BC,2016-04-09 03:12:32,VancityMommyD,Mommy Blogger/Influencer and Small Business Owner VMD Jewellery making Custom Dream Catchers and other jewellery,2733781938.0,1.0,,Asthma,Pacific Time (US & Canada),Nebulizer @sajewellness  dimpleskins_babycare  kpurenaturals   This mama is getting some rest... https://t.co/UtmIvWY29m,organization,Nebulizer,None,7.186376940629975e+17,
,2016-04-09 07:16:36,bidcheapproduc1,,,2.0,,Asthma,,Thai herbal nasal inhaler refresh menthol smell bracing relief dizziness  https://t.co/KB6iiphWIo https://t.co/iMrLsqtaym,organization,Inhaler,,7.186991153376215e+17,
,2016-04-09 08:41:51,Youbidderharver,Bid at the last second on Ebay FREE,,5.0,,Asthma,Pacific Time (US & Canada),"Nebulizer System Omron Compair Compressor Model Ne-c18 Brand New https://t.co/wChIfa4GhM Last Second Ebay Bid RT, Favorite, Sha",organization,Nebulizer,None,7.18720570792108e+17,
,2016-04-09 12:02:54,BaileyDerrick2,,1240746872.0,221.0,,Asthma,Kuwait,Is yourselves influential that high nebulizer of a truth breathe fda conceded foresightedly mind put faith in a...,organization,Nebulizer,None,7.187711665219256e+17,
,2016-04-09 13:36:34,BaileyDerrick2,,1240746872.0,221.0,,Asthma,Kuwait,Is ego signal that high nebulizer patently occur fda favorite fore you advantageous purchase self?: aBcTQ,organization,Nebulizer,None,7.187947386319667e+17,
"Dubai, United Arab Emirates",2016-04-10 03:08:11,kFakhouri,This is where I'm out of office...,34831934.0,1.0,,Asthma,Abu Dhabi,FDA approves new insulin inhaler for diabetics https://t.co/ig9APN3lCr,organization,Inhaler,,7.189989858983854e+17,
USA,2016-04-10 03:40:16,DiscoverSelf,Start Celebration from Within. We Party with Brands & Products we LOVE. Follow Along #FlavorsSwap #RecipeIdeas #AMCoffee #PopcornTV Mother's Day Gift Guide,24968293.0,11.0,,Asthma,Eastern Time (US & Canada),ENDS IN 20 MINUTES #HeartThis MyPurMist Steam Inhaler 4 More Vibrant Health And Therapies. WIN ONE 4 YOUR HOME https://t.co/GhVLR81vC5,organization,Inhaler,,7.190070628024361e+17,
"Abu Dhabi, United Arab Emirate",2016-04-10 06:13:57,Fakhouri_C4AS,Procurement Manager at C4AS | #Business #AbuDhabi #Dubai #UAE,2983522645.0,1.0,,Asthma,Muscat,FDA approves new insulin inhaler for diabetics https://t.co/LZWztslqnI,organization,Inhaler,,7.190457356065464e+17,
,2016-04-10 08:33:08,LarkinsGregory,,1240572565.0,212.0,,Asthma,Istanbul,Is subliminal self distinguished that an nebulizer in actuality endure fda stamped in advance ego repurchase eg...,organization,Nebulizer,None,7.190807640636867e+17,
